East,North,Value
651932.156101598,6133539.6410277,323.0
651930.0241037408,6133539.567703235,395.0
651927.8931686692,6133539.463476822,359.0
651925.7974731848,6133539.360463371,236.0
651886.177579104,6133548.053408673,284.0
651884.3367988655,6133549.258638841,151.0
651883.5072526224,6133547.219049179,180.0
651882.3904764359,6133545.324281901,168.0
651880.6822413105,6133544.213607275,13.0
651907.850970645,6133548.767703604,194.0
651905.6837378283,6133548.693179024,405.0
651903.5175676297,6133548.5877525285,453.0
651901.3513973816,6133548.482327096,480.0
651899.1852270842,6133548.3769027265,465.0
651882.5522420232,6133545.237025096,162.0
651884.6954815304,6133545.496350389,243.0
651886.8130439334,6133545.4763382645,314.0
651888.9097990141,6133545.54843028,593.0
651891.0407311087,6133545.652637928,484.0
651915.2242001788,6133546.731729822,333.0
651917.3748769811,6133546.774750155,298.0
651919.5586678723,6133546.880789376,360.0
651921.7093446671,6133546.923811821,352.0
651923.8413389075,6133546.997132331,276.0
651925.9909529163,6133547.071059838,238.0
651928.1032017157,6133547.205582396,346.0
651930.253878481,6133547.248609003,304.0
651932.351695898,6133547.289818679,294.0
651934.4836900462,6133547.36314433,629.0
651904.4793174823,6133546.269420026,420.0
651906.6102492436,6133546.373635193,373.0
651908.7598634178,6133546.44755431,267.0
651910.9260346729,6133546.55298336,68.0
651913.0756487945,6133546.626904578,145.0
651936.4401002285,6133547.925464541,490.0
651938.5935162012,6133548.401742891,437.0
651923.6665380173,6133539.256238999,226.0
651940.5983692548,6133548.068484672,3.0
651921.5169202237,6133539.182312685,243.0
651942.3013968703,6133546.765720497,6.0
651919.368365156,6133539.07748444,192.0
651917.273732225,6133538.943572059,152.0
651915.0899374074,6133538.837534033,176.0
651897.0014369572,6133548.270873572,267.0
651894.8331414079,6133548.2272573,436.0
651892.6680335536,6133548.090933151,381.0
651890.5194828544,6133547.986118871,627.0
651888.356499918,6133547.787990874,768.0
651943.2472240606,6133544.910940727,0.0
651893.2058401708,6133545.78896126,334.0
651895.3191523639,6133545.89256514,300.0
651897.4863864711,6133545.967084611,292.0
651899.6173183718,6133546.071296403,415.0
651901.7658700129,6133546.176115093,409.0
651891.4195250073,6133537.714206635,515.0
651889.2854014758,6133537.702707811,346.0
651887.1550850591,6133538.093554597,271.0
651885.3019933446,6133539.1436637,187.0
651902.1964800513,6133538.270404997,369.0
651885.005289976,6133536.998636043,147.0
651900.0479245591,6133538.16558616,396.0
651897.879624009,6133538.121968476,321.0
651895.7155737858,6133537.954739932,402.0
651893.5857005321,6133537.819627109,260.0
651884.0065378026,6133535.262623944,97.0
651882.3169812744,6133534.121651574,1.0
651884.2056684335,6133535.114772829,74.0
651886.4017723255,6133535.37591627,71.0
651888.5721991053,6133535.357722334,324.0
651912.9600646972,6133538.702411854,146.0
651910.7938895848,6133538.596981871,170.0
651908.6463969123,6133538.461255867,116.0
651906.4823469947,6133538.294022043,321.0
651904.3306035921,6133538.28191006,385.0
651933.5305642006,6133537.120318255,543.0
651935.608640929,6133537.222729354,260.0
651937.7096517977,6133537.171232567,333.0
651939.8651987668,6133537.585705497,229.0
651941.1880339095,6133536.053287547,18.0
651890.7020735793,6133535.492832719,285.0
651892.8495678056,6133535.628549968,187.0
651895.0157443562,6133535.733971126,271.0
651897.1643010275,6133535.838787495,177.0
651899.2963004237,6133535.91209607,387.0
651903.4712366632,6133533.518613196,259.0
651901.3402986951,6133533.414399643,372.0
651899.1388813186,6133533.307763685,303.0
651896.9727035722,6133533.202340526,89.0
651894.8054632057,6133533.127821409,152.0
651922.8860628823,6133536.8161149165,215.0
651925.0191247943,6133536.858532937,159.0
651927.1511239196,6133536.931854966,272.0
651929.2665660122,6133536.973669067,313.0
651931.3809452883,6133537.046387158,376.0
651884.3903656126,6133528.716643929,52.0
651886.2342524646,6133529.986681255,30.0
651888.3129519777,6133530.584123561,232.0
651890.447078919,6133530.595621858,173.0
651892.5998883062,6133530.576824039,196.0
651901.4282998013,6133535.985405674,384.0
651903.5944761859,6133536.090831042,416.0
651905.7430326922,6133536.195651589,359.0
651907.8937144764,6133536.238667222,219.0
651910.0257137648,6133536.311980979,178.0
651912.1929526918,6133536.3865075875,67.0
651942.23532995,6133534.32575562,1.0
651914.3238892348,6133536.490726401,180.0
651943.9549199464,6133533.054501016,3.0
651916.4372059011,6133536.594340313,179.0
651918.6044447415,6133536.668870071,162.0
651940.2064734347,6133534.843825023,157.0
651938.0328562829,6133534.954702531,162.0
651920.7375066606,6133536.711286024,213.0
651914.3384265437,6133534.016064445,111.0
651912.1556919822,6133533.879124934,81.0
651909.9895145022,6133533.773695382,135.0
651907.822274311,6133533.699169874,130.0
651905.6550341005,6133533.6246454315,358.0
651892.6569052164,6133533.02300621,98.0
651890.5115348003,6133532.825483113,267.0
651888.4277002979,6133533.403564682,256.0
651887.2548750725,6133531.599687725,165.0
651886.2208826509,6133529.862463519,55.0
651942.2881894663,6133534.327573717,0.0
651935.8688050197,6133534.787454327,175.0
651933.7026279598,6133534.682013136,415.0
651931.5706276966,6133534.608687963,203.0
651929.4375646012,6133534.566266797,225.0
651927.2527048045,6133534.491125768,209.0
651925.10202188,6133534.448100724,208.0
651922.9710843402,6133534.343876728,195.0
651920.7862244861,6133534.268738899,179.0
651918.6366042882,6133534.194814027,134.0
651916.4869840716,6133534.120890201,123.0
651894.7297650673,6133530.711936329,93.0
651896.8970066187,6133530.786455388,70.0
651899.0455657016,6133530.891272633,164.0
651901.1951873504,6133530.965187943,292.0
651903.3437463506,6133531.070007281,261.0
651930.382888386,6133529.6484537935,41.0
651928.1980261487,6133529.5733123375,57.0
651926.0660234632,6133529.499989863,32.0
651923.916400902,6133529.426062458,44.0
651921.7502212226,6133529.320627174,46.0
651916.2393502067,6133531.575333363,103.0
651918.4055287731,6133531.680765962,89.0
651920.5551501927,6133531.754690701,122.0
651922.6860889809,6133531.858913513,132.0
651924.852267415,6133531.964349275,158.0
651941.1310007223,6133530.018117025,45.0
651939.0049263394,6133530.285327048,295.0
651936.8638069658,6133529.964169538,123.0
651934.7008160816,6133529.766018971,151.0
651932.5501307474,6133529.722990339,83.0
651937.5663565858,6133532.618192951,174.0
651939.2153464737,6133533.912489503,222.0
651939.9582395368,6133531.803213006,166.0
651941.263456414,6133530.270189039,14.0
651905.4933679468,6133531.143924685,402.0
651907.6243070158,6133531.248140222,143.0
651909.8102309318,6133531.292368536,119.0
651911.9577270916,6133531.4280950455,65.0
651914.1084112877,6133531.471113667,63.0
651896.8773567993,6133528.279678871,55.0
651894.6924941579,6133528.204554,104.0
651892.5812985986,6133528.039144599,145.0
651890.4140557337,6133527.964627679,155.0
651888.3622711581,6133528.636629908,285.0
651888.0810629457,6133526.554013839,232.0
651887.2462006703,6133524.6689384775,108.0
651885.5993179167,6133523.312855673,121.0
651887.0678769056,6133524.724686331,131.0
651888.9928695561,6133525.688118211,214.0
651943.0936317246,6133529.374011977,0.0
651891.1403685715,6133525.823834551,155.0
651893.2632533439,6133525.649310456,119.0
651895.4139400701,6133525.692319929,60.0
651897.5614390451,6133525.828039392,51.0
651899.7100005439,6133525.93285692,165.0
651927.0018887484,6133532.038277154,188.0
651929.1328274058,6133532.142503078,166.0
651931.2835115121,6133532.1855300665,135.0
651933.3978930964,6133532.258249085,252.0
651935.4812863888,6133532.2061452065,222.0
651913.1694550663,6133526.457561387,43.0
651915.3356361424,6133526.562992438,66.0
651917.501817169,6133526.668424552,29.0
651901.8243848725,6133526.005560774,313.0
651919.6503782787,6133526.77325179,46.0
651903.9905661581,6133526.110986257,189.0
651921.8000020969,6133526.847177096,34.0
651906.1391275255,6133526.2158069145,47.0
651908.3239912438,6133526.290937431,44.0
651911.0198311277,6133526.383640285,45.0
651919.6005986086,6133529.246701873,47.0
651917.4520387037,6133529.141874639,47.0
651915.3034787498,6133529.037048453,77.0
651913.1362361914,6133528.962520377,123.0
651910.9689936137,6133528.887993364,109.0
651907.7093197822,6133528.775901893,111.0
651905.5431398011,6133528.670474566,225.0
651903.3769597707,6133528.565048301,212.0
651901.209717077,6133528.490526081,406.0
651899.0082972434,6133528.3838902265,171.0
651924.0024854975,6133526.922921323,21.0
651926.1344894108,6133526.996242781,35.0
651928.2841131722,6133527.070171245,48.0
651930.4337369152,6133527.144100757,20.0
651932.5854863046,6133527.156225361,44.0
651895.9662763141,6133520.91568656,110.0
651898.1687624606,6133520.991417856,90.0
651900.3018316366,6133521.033823817,257.0
651902.4503954732,6133521.13864264,223.0
651904.5813393722,6133521.242856629,225.0
651895.0355161256,6133523.358844467,59.0
651892.8858908243,6133523.284932216,98.0
651890.7591980784,6133523.057111932,214.0
651888.7324687851,6133523.513398981,197.0
651887.1661585451,6133524.944642067,124.0
651886.9004442482,6133522.924437869,97.0
651885.8125272095,6133521.216299364,94.0
651887.4583482204,6133522.603285215,191.0
651889.4302693396,6133523.227996098,153.0
651887.4721609245,6133522.201546457,139.0
651885.6133959364,6133521.364150416,81.0
651887.576198086,6133521.741030797,175.0
651889.5916833219,6133521.098719501,177.0
651891.7230706026,6133520.676970781,226.0
651893.8550772743,6133520.750276608,83.0
651906.7309657612,6133521.316774556,127.0
651908.9158319079,6133521.391905325,107.0
651911.030218483,6133521.464613552,43.0
651913.1974647035,6133521.539140535,53.0
651915.3284084195,6133521.643359713,36.0
651934.6875646771,6133527.073824085,143.0
651936.6210498485,6133527.790053095,98.0
651937.4600958723,6133525.962539028,58.0
651938.4214188138,6133524.170170196,140.0
651940.0363549108,6133522.864374969,200.0
651916.7213358823,6133524.228301686,99.0
651914.5717108301,6133524.154378874,39.0
651912.3879086945,6133524.048342306,42.0
651910.2206637115,6133523.9738157,78.0
651908.0710385878,6133523.899896054,92.0
651905.8861736887,6133523.824765681,110.0
651903.7199912784,6133523.719339288,170.0
651927.5244460837,6133524.53794342,164.0
651901.5351263253,6133523.64421107,387.0
651925.3737583144,6133524.494918322,114.0
651899.350261353,6133523.569083933,160.0
651923.2241333228,6133524.420991296,136.0
651897.1840788242,6133523.463660748,46.0
651921.0568884353,6133524.346459369,105.0
651918.8896435287,6133524.271928507,104.0
651938.2184832324,6133523.915674213,99.0
651936.1832454753,6133524.619163374,192.0
651933.9930664947,6133524.698533967,261.0
651931.8621242366,6133524.594305758,111.0
651929.6938165526,6133524.550672567,131.0
651917.4614775372,6133521.685773965,128.0
651919.6100410738,6133521.790601141,116.0
651938.2974657237,6133523.670874474,157.0
651921.7596673167,6133521.864526389,194.0
651939.3645087607,6133521.882141928,219.0
651923.9269134278,6133521.939058639,122.0
651940.6376769237,6133520.255196789,164.0
651926.0754768476,6133522.043888965,103.0
651940.6686651662,6133520.380020735,223.0
651928.225103019,6133522.11781736,146.0
651930.3571092852,6133522.191140818,137.0
651932.5056725886,6133522.295974274,118.0
651934.6077532565,6133522.213572923,247.0
651936.6629028241,6133522.469893281,88.0
651942.4181850592,6133519.264492394,0.0
651938.5633947558,6133520.555128144,158.0
651936.4596361014,6133520.173376991,197.0
651934.3008917593,6133519.851614803,196.0
651932.1688843326,6133519.77828946,147.0
651930.0192569911,6133519.7043591635,173.0
651927.852009734,6133519.629823942,138.0
651925.6847624581,6133519.555289783,141.0
651923.5351350601,6133519.481362645,210.0
651921.3678877461,6133519.406830606,168.0
651919.2358802074,6133519.333511509,70.0
651903.8506203298,6133516.329286106,167.0
651905.9815665535,6133516.433500731,135.0
651908.1125127289,6133516.537716387,116.0
651910.2786986704,6133516.643144876,23.0
651912.4470099391,6133516.686768473,49.0
651925.3965786145,6133517.163035357,126.0
651927.5990668739,6133517.238781298,178.0
651929.7310754902,6133517.312104416,118.0
651931.8807039938,6133517.386034552,107.0
651933.9961555067,6133517.427850765,255.0
651914.5955759052,6133516.79159317,49.0
651916.7452045409,6133516.865515935,87.0
651918.9124530643,6133516.940045686,104.0
651921.0797015688,6133517.0145765,72.0
651923.2469500543,6133517.089108378,238.0
651933.3245890868,6133514.898651932,158.0
651931.1936420955,6133514.794424124,134.0
651929.0616322523,6133514.721100319,213.0
651926.9130652628,6133514.6162686,194.0
651924.7821181412,6133514.512043888,208.0
651917.0696955771,6133519.228078603,53.0
651914.9190053823,6133519.185058638,39.0
651912.7715032728,6133519.049330786,44.0
651910.6021304816,6133519.036609989,20.0
651908.4722481722,6133518.901490134,76.0
651922.6138056203,6133514.4684142545,166.0
651920.5004783485,6133514.364797561,150.0
651918.3684683826,6133514.291478923,150.0
651916.201218564,6133514.216949462,141.0
651914.0681458624,6133514.174535877,63.0
651911.9195786221,6133514.069711456,14.0
651886.9951855511,6133515.038119526,65.0
651909.7699486644,6133513.995791063,56.0
651885.331741473,6133513.650528105,85.0
651907.6213813415,6133513.890968735,91.0
651886.8168614127,6133515.093867394,83.0
651905.4728139697,6133513.786147455,164.0
651888.8560781104,6133515.813710139,172.0
651903.3408038442,6133513.712836075,173.0
651890.9891496446,6133515.856111563,242.0
651943.6205475981,6133515.593103531,6.0
651941.6424164465,6133516.174796458,87.0
651939.5579525325,6133516.257800531,194.0
651895.489570636,6133518.36225514,98.0
651906.2873807973,6133518.826359604,168.0
651937.495808869,6133515.691843114,193.0
651893.3399428992,6133518.288342707,132.0
651904.121195932,6133518.720933055,184.0
651935.4128562617,6133515.217989589,239.0
651891.2661074458,6133518.062339724,222.0
651889.2559332188,6133518.550135378,259.0
651901.9715683006,6133518.647016418,285.0
651899.7867008527,6133518.571889106,111.0
651887.9378945585,6133516.865023702,166.0
651897.655755668,6133518.467677453,48.0
651893.1077889395,6133515.805199242,110.0
651895.2387354062,6133515.909408679,46.0
651897.4225415511,6133516.0154367,26.0
651899.5524253224,6133516.150551201,185.0
651901.6833716282,6133516.25476375,224.0
651936.1147955926,6133517.376959065,241.0
651937.9756795843,6133518.152570521,122.0
651939.3300022127,6133519.808006503,212.0
651940.1423138599,6133517.732057085,296.0
651941.6381648781,6133516.298408355,49.0
651901.1746164712,6133513.607411012,159.0
651899.0073664557,6133513.532889994,66.0
651896.8940387566,6133513.429284607,112.0
651894.7278512516,6133513.323862707,122.0
651892.6518883931,6133513.159665073,156.0
651918.3717634036,6133511.630793211,168.0
651920.5037746537,6133511.704111829,134.0
651922.6534058128,6133511.778037431,84.0
651924.8195941073,6133511.883473015,244.0
651926.9692252139,6133511.957400718,109.0
651907.6246698867,6133511.2302831225,67.0
651909.7919211017,6133511.304808351,58.0
651911.9239324408,6133511.378122827,51.0
651914.0725009921,6133511.482947227,74.0
651929.0266183671,6133509.58393461,186.0
651916.22319492,6133511.525966719,156.0
651926.8769860889,6133509.510005925,174.0
651924.7439109576,6133509.467587222,142.0
651922.5766587204,6133509.393054671,113.0
651920.4270264012,6133509.319129128,144.0
651939.6584310997,6133510.258987361,185.0
651937.5317333057,6133510.031144634,172.0
651935.4509036806,6133509.495485189,221.0
651896.9459303129,6133510.894028558,32.0
651933.3178284141,6133509.45306235,151.0
651899.079004341,6133510.936433849,72.0
651931.1959961962,6133509.596664377,160.0
651901.1933958438,6133511.009137285,141.0
651903.3606471154,6133511.0836593555,132.0
651905.45848129,6133511.12485598,181.0
651886.4941245057,6133510.627481278,84.0
651888.4191236567,6133511.590912791,139.0
651890.5233325685,6133511.446684441,238.0
651892.6525994304,6133511.086742057,210.0
651894.7941738041,6133510.881921438,102.0
651939.3738184981,6133513.405030564,204.0
651940.5941290488,6133511.776267334,251.0
651941.8838573117,6133510.180831516,35.0
651943.7834575637,6133509.317981709,6.0
651941.7845150463,6133509.991777501,169.0
651890.537497987,6133513.086965711,188.0
651888.567431156,6133513.947414947,135.0
651887.6952013727,6133512.122933895,96.0
651886.661203919,6133510.385709699,82.0
651884.9529555581,6133509.275033672,76.0
651929.1001735715,6133512.061626466,172.0
651931.231121881,6133512.165853241,159.0
651933.3807529013,6133512.2397840675,121.0
651935.4817755148,6133512.18828603,113.0
651937.5411812016,6133512.320994817,128.0
651918.3115712111,6133509.277319477,182.0
651916.1453816439,6133509.171887105,183.0
651914.0123065097,6133509.129473588,43.0
651911.8253088933,6133509.116146352,38.0
651909.6778018576,6133508.980420087,36.0
651937.48184871,6133505.326620367,135.0
651935.3396542006,6133505.036366779,137.0
651932.1712507126,6133504.834578632,127.0
651930.0381732469,6133504.792157412,229.0
651927.9061585846,6133504.718834245,137.0
651931.5843639183,6133507.537072782,118.0
651933.7174400829,6133507.579494772,278.0
651935.8152763692,6133507.620705782,202.0
651937.8105815845,6133507.565572794,203.0
651939.7387607252,6133508.436317894,254.0
651940.5478855543,6133506.453077464,284.0
651941.6907273497,6133504.512254656,87.0
651943.5438474175,6133503.462168788,4.0
651941.583944716,6133504.539521467,160.0
651939.6004946966,6133505.275730246,216.0
651910.1408899669,6133506.799638461,31.0
651912.2718408001,6133506.903856045,29.0
651888.7358416017,6133505.9708109945,134.0
651914.4049169817,6133506.946268705,38.0
651890.8667928147,6133506.075018244,104.0
651916.553487694,6133507.051094276,145.0
651918.7041838147,6133507.094114941,127.0
651892.9998690765,6133506.117420561,167.0
651895.1308202228,6133506.22162987,95.0
651897.2970112159,6133506.327051907,21.0
651915.0820184164,6133504.184996096,51.0
651912.915826352,6133504.079565352,24.0
651910.7496342383,6133503.974135669,40.0
651908.6176193346,6133503.90082182,60.0
651920.853817203,6133507.168039628,136.0
651906.4690470961,6133503.796000136,154.0
651922.9858306269,6133507.241359411,133.0
651925.1530839233,6133507.315892145,175.0
651907.5094868522,6133508.936797912,83.0
651927.3203372005,6133507.390425943,234.0
651905.3422344937,6133508.862273822,106.0
651929.4347306235,6133507.46314287,205.0
651903.2102219923,6133508.788962543,81.0
651901.0595269285,6133508.745949408,100.0
651898.8591598328,6133508.608410813,19.0
651904.3370321401,6133503.722688355,119.0
651902.1873972074,6133503.648771732,189.0
651900.0377622558,6133503.574856157,59.0
651897.9046846625,6133503.532450462,45.0
651895.7539871216,6133503.489439952,72.0
651899.4114049112,6133506.399754452,26.0
651901.5247359803,6133506.50336099,143.0
651903.6919894653,6133506.577883188,81.0
651905.806383091,6133506.6505887965,69.0
651907.9736365384,6133506.725113097,61.0
651896.7250221095,6133508.596908626,71.0
651894.5940721091,6133508.492698531,116.0
651892.4972993925,6133508.420604105,237.0
651890.3519169642,6133508.223081286,249.0
651888.2557638321,6133508.646042386,83.0
651925.775206681,6133504.614609132,191.0
651923.6090148159,6133504.509173139,107.0
651921.4770000682,6133504.435853078,142.0
651919.3449853018,6133504.362534047,120.0
651917.1787933202,6133504.257101209,95.0
651886.6408391348,6133509.95185635,75.0
651886.9453362495,6133507.7656202065,71.0
651886.3667110752,6133505.610899627,60.0
651885.0070522241,6133504.109995205,42.0
651886.5957704209,6133505.61877512,81.0
651936.234137255,6133502.622907951,137.0
651938.2684873977,6133502.971331822,192.0
651939.8678176214,6133504.171101429,228.0
651940.259378306,6133502.0188016165,279.0
651941.3232379742,6133500.322778413,290.0
651925.5335044732,6133502.409590502,225.0
651927.7007601609,6133502.484124447,142.0
651929.8327759004,6133502.557447498,142.0
651931.9834744056,6133502.60047459,111.0
651934.1331100874,6133502.674405705,212.0
651943.0519568677,6133499.299353116,13.0
651941.1566041767,6133500.038591398,302.0
651939.0513241368,6133500.213698727,240.0
651936.8830043899,6133500.170062203,290.0
651934.7509874423,6133500.096735771,168.0
651932.5826677028,6133500.053101361,144.0
651930.4319679498,6133500.010073995,133.0
651928.3010137691,6133499.905847702,104.0
651926.1337568113,6133499.831313484,192.0
651923.9664998344,6133499.756780329,99.0
651911.051057455,6133499.312633266,37.0
651908.9190402987,6133499.239319309,97.0
651906.7341631937,6133499.1641887175,199.0
651904.584526023,6133499.090270965,183.0
651902.4172688567,6133499.01574839,173.0
651921.8158000666,6133499.71375716,146.0
651919.6672257751,6133499.608929088,120.0
651917.4978433065,6133499.596205061,48.0
651915.3668889384,6133499.491985012,62.0
651913.2172518581,6133499.418063056,88.0
651893.6230346551,6133503.385230363,171.0
651891.496332288,6133503.157409887,154.0
651889.3921194066,6133503.301637839,92.0
651887.6260505284,6133504.385678243,73.0
651887.5978939948,6133502.126125778,53.0
651903.9874741837,6133501.57584177,146.0
651906.1173648955,6133501.710959322,167.0
651908.267000803,6133501.784877841,90.0
651910.451876624,6133501.860009211,13.0
651912.5828298437,6133501.964226907,20.0
651900.2500116711,6133498.941226879,56.0
651914.7324656795,6133502.0381485745,48.0
651898.1356143986,6133498.868523992,44.0
651895.9517997648,6133498.762495757,55.0
651916.8997214626,6133502.112677217,71.0
651893.8197824629,6133498.689189092,132.0
651919.0317372953,6133502.18599505,74.0
651891.6909527525,6133498.523174518,118.0
651921.1989930404,6133502.260525804,115.0
651923.3662487662,6133502.335057621,57.0
651886.8137609321,6133500.304674028,72.0
651885.22185327,6133498.8886030195,39.0
651886.8447508598,6133500.42949757,67.0
651888.9421470026,6133500.996642752,91.0
651891.0731006187,6133501.1008500615,144.0
651893.2435443156,6133501.082658147,161.0
651895.3579404895,6133501.155358711,101.0
651897.5230713922,6133501.291683798,47.0
651899.6716448414,6133501.396501109,28.0
651901.8025982745,6133501.500713599,200.0
651901.2047743713,6133496.313258002,56.0
651903.3720328541,6133496.38777996,114.0
651905.5569113051,6133496.462908865,110.0
651907.6878671271,6133496.567124157,113.0
651909.8903655116,6133496.642861097,98.0
651890.3614869475,6133495.631028546,102.0
651892.5213078865,6133495.921866039,123.0
651894.6698839457,6133496.026680874,74.0
651896.8536999327,6133496.132708451,48.0
651899.0188332946,6133496.269034229,15.0
651889.5317526956,6133498.727390915,187.0
651889.1437594953,6133496.672042945,81.0
651888.6003734532,6133494.518533741,40.0
651887.208659108,6133492.923708137,64.0
651888.3868084998,6133494.573069929,35.0
651934.3853347243,6133497.392421015,183.0
651922.8244983819,6133497.056707612,68.0
651936.4687444151,6133497.340317335,236.0
651924.975199457,6133497.09973125,86.0
651938.5062855969,6133497.596032348,205.0
651927.1424577459,6133497.174264879,138.0
651929.2931588287,6133497.2172906175,157.0
651940.21346346,6133498.7376321815,319.0
651931.4251771232,6133497.290614395,172.0
651940.3935846974,6133496.578060136,232.0
651912.0410665942,6133496.685878434,17.0
651914.2072622881,6133496.79130869,44.0
651916.3569006547,6133496.865231106,63.0
651918.4889190162,6133496.938548636,129.0
651920.6748600566,6133496.982782047,121.0
651934.7170414219,6133494.928667027,181.0
651932.5674019656,6133494.85473569,130.0
651930.4156368787,6133494.84261135,134.0
651928.265997415,6133494.768682106,122.0
651926.1163579327,6133494.69475391,141.0
651941.232637124,6133494.750546734,355.0
651942.7760411856,6133493.47323124,234.0
651941.0783086761,6133494.62148062,320.0
651939.0141945458,6133495.138338789,203.0
651936.8811123009,6133495.09591434,170.0
651891.6393363447,6133493.354501107,94.0
651889.6153383201,6133494.244035501,53.0
651888.1216232177,6133495.615895687,39.0
651888.7235363929,6133493.501764468,77.0
651888.4225796766,6133491.480348643,83.0
651902.3822224005,6133493.878583495,255.0
651900.197342697,6133493.803456182,9.0
651898.0477029698,6133493.729541654,53.0
651895.8815057899,6133493.624119351,75.0
651893.768168556,6133493.520515615,196.0
651887.2246843592,6133489.892187012,95.0
651885.4075202174,6133488.87058505,58.0
651887.0607917407,6133490.041249635,131.0
651923.9490984353,6133494.6202208055,84.0
651889.0034201179,6133491.005287043,97.0
651921.7983961697,6133494.577197687,113.0
651891.1643059242,6133491.265220852,81.0
651919.666376642,6133494.503878579,78.0
651917.4804343915,6133494.459645688,123.0
651915.3681602392,6133494.3251286335,58.0
651913.1843433362,6133494.219091915,101.0
651910.9984010429,6133494.174862233,88.0
651908.8476987549,6133494.131845423,159.0
651906.6815017608,6133494.026417817,171.0
651904.5671020849,6133493.953711891,190.0
651916.0490683862,6133491.966200795,78.0
651918.1987091159,6133492.040124069,106.0
651920.363844363,6133492.176460283,105.0
651922.5145477749,6133492.219482684,102.0
651924.6641884332,6133492.293409106,68.0
651904.137944003,6133491.5566121135,105.0
651906.2875848366,6133491.630529588,109.0
651909.5296660584,6133491.742013659,103.0
651911.7145468578,6133491.817145573,87.0
651913.8818076316,6133491.891672652,59.0
651893.3203220684,6133491.153714132,158.0
651895.4710255719,6133491.196723358,77.0
651897.6372239431,6133491.302145439,46.0
651899.8210422723,6133491.408174446,45.0
651901.9883031505,6133491.482695686,288.0
651926.8325118579,6133492.337039569,192.0
651928.9810896985,6133492.441871068,130.0
651931.1307303002,6133492.515800641,319.0
651933.3166737182,6133492.560040272,326.0
651935.9452429544,6133492.557625103,281.0
651937.9475463695,6133492.812127815,253.0
651939.692092055,6133493.893133481,182.0
651943.2262274872,6133490.642278326,219.0
651940.5611165437,6133495.810333969,282.0
651941.150419563,6133491.499068234,289.0
651940.6510121892,6133493.709537774,290.0
651939.160870047,6133490.873728393,221.0
651941.5957852148,6133491.885660571,329.0
651937.1152714108,6133490.339280353,302.0
651934.9501353595,6133490.202935939,360.0
651932.8149251526,6133490.222319441,176.0
651930.7015862559,6133490.118698056,108.0
651928.5716900881,6133489.983568736,137.0
651926.420985498,6133489.940543406,180.0
651924.2724064419,6133489.8357131705,83.0
651890.0078498224,6133488.471842242,132.0
651888.139242622,6133489.459538661,63.0
651888.1057730655,6133487.354501135,106.0
651887.2324744225,6133485.560923303,79.0
651885.6902338221,6133484.2393785985,78.0
651887.4294822563,6133485.474878262,85.0
651889.5071405207,6133486.103223742,147.0
651891.6567838913,6133486.177134051,86.0
651893.827234912,6133486.158942304,114.0
651895.9592582625,6133486.2322488725,66.0
651911.44716046,6133489.332789262,110.0
651909.3162011397,6133489.228572217,82.0
651907.1665591127,6133489.154653288,122.0
651905.0179796936,6133489.049832428,222.0
651902.8507175971,6133488.97530972,115.0
651922.1580046212,6133489.762998854,141.0
651920.0083627515,6133489.689073672,106.0
651917.8587208629,6133489.615149534,187.0
651915.7277616728,6133489.510929392,59.0
651913.6320424668,6133489.407922104,79.0
651900.6845180774,6133488.869885101,45.0
651898.5514333815,6133488.827479208,28.0
651896.4028538119,6133488.722662542,109.0
651894.253211642,6133488.648749902,131.0
651892.1254396164,6133488.451832219,98.0
651898.1430790994,6133486.338277007,30.0
651900.3103424519,6133486.412797384,57.0
651902.4776057855,6133486.487318823,127.0
651904.6801091534,6133486.563053084,81.0
651906.8121323951,6133486.636364894,82.0
651909.5432365205,6133486.730278222,75.0
651911.6939424188,6133486.77329531,85.0
651913.8788256935,6133486.848428253,113.0
651916.046088923,6133486.922956354,51.0
651918.1967948249,6133486.965976612,139.0
651884.6724293231,6133480.491643929,65.0
651886.6919176903,6133481.272685545,79.0
651888.8324434267,6133481.098764791,54.0
651891.0183918483,6133481.142983398,147.0
651893.2022151989,6133481.2490090495,69.0
651931.1816909444,6133487.443470885,109.0
651933.3841940712,6133487.519219467,138.0
651935.4831027074,6133487.52952719,287.0
651937.5975057024,6133487.602247869,205.0
651939.471770974,6133488.5020776335,208.0
651939.759737754,6133486.2843357455,168.0
651940.8331663639,6133484.310185637,64.0
651942.4780423992,6133483.1601180285,19.0
651940.7231946371,6133484.430161397,115.0
651938.7221160278,6133485.165764675,142.0
651920.3453752727,6133487.070803867,113.0
651922.512638445,6133487.145335142,110.0
651924.6799015985,6133487.219867482,139.0
651926.8471647329,6133487.294400886,193.0
651929.0144278479,6133487.368935353,176.0
651925.7527073947,6133484.750660255,81.0
651923.5502029498,6133484.674915502,63.0
651921.3994958531,6133484.631892658,94.0
651919.2332941806,6133484.526458972,75.0
651917.0660297496,6133484.451929326,91.0
651914.9526881026,6133484.348315525,66.0
651912.7667409033,6133484.304085049,142.0
651910.617096452,6133484.23016448,41.0
651908.4674519819,6133484.156244959,126.0
651906.3001874563,6133484.081720599,127.0
651936.5639690233,6133485.339055259,234.0
651934.4361962415,6133485.1421171995,40.0
651932.2731832517,6133484.943968192,50.0
651930.10485612,6133484.90033512,64.0
651927.9199717493,6133484.825194165,50.0
651917.0555072718,6133482.192982415,78.0
651919.186469998,6133482.297203141,111.0
